Wikidata Page,Name,Residence,Longitude,Latitude,Gender,Ethnicity,Occupation,Social Classification,Manner of Death,Place of Death,Place of Detainment,Wikipedia Page
http://www.wikidata.org/entity/Q43393960,Marion Laidlaw,"Stanhope, Peeblesshire",-3.393,55.553,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393967,Margaret Whyte,Hearthstane,-3.407325,55.5194,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393978,Elspet Skougall,Whittingehame,-2.63333,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393981,Euphane Drysdaill,Carriden,-3.566848,56.009756,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394005,Janet Diksone,Dumfries,-3.616666666,55.06666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394013,Christian Rennick,Outerstoun,-3.069805,55.802052,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394017,Jonet Lindsay,Stirling,-3.9369,56.1166,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394019,Agnes Fergusson,Arbroath,-2.585705555,56.56138611,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394036,Elizabeth Maxwell,Dumfries,-3.616666666,55.06666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394043,Violat Leyis,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394057,Hellie Pennie,Ellon,-2.086,57.366,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394057,Hellie Pennie,Mains Of Slains,-1.92126,57.3624,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394072,Maige Saythe,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394092,Helen Gib,Ellon,-2.086,57.366,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394097,Agnes Chapman,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394102,Elspet Cuming,Elgin,-3.315277777,57.64638889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394105,Issobell Johnestowne,St Andrews,-2.798888888,56.33888889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394135,Katherine Grant,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394150,Elspet Watsone,Elgin,-3.315277777,57.64638889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394154,Issobell Sinclair,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394157,Margaret Chapman,Stirling,-3.9369,56.1166,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394189,Elspeth Chalmers,North Isles,-1,60.66666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394189,Elspeth Chalmers,Stronsay,-2.6,59.11666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394206,Margaret Brand,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394212,Jonet Thomesone,Evie and Rendall,-3.0966,59.0677,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394216,Agnes Kirk,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394253,Margaret Anderson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394261,Marion Ramsay,Leith,-3.17005,55.9801,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394290,Marion Dauline,North Queensferry,-3.39444,56.0111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394335,Helen Small,Monimail,-3.135731,56.314974,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394346,Marget McKirdy,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394454,Murray,"Skirling, Scottish Borders",-3.4704351,55.635882,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394459,Janet Burnes,Dumfries,-3.616666666,55.06666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394473,Barbara Horniman,Falkland,-3.2,56.25,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394505,Margaret Myles,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394532,Margaret Jamesonne,Largs,-4.863611111,55.79388889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394579,Margaret Balfour,Elgin,-3.315277777,57.64638889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394587,Agnes Anstruther,Kirkcaldy,-3.167369444,56.11073056,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394668,Margaret Wallace,Fife,-3.2,56.25,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394698,Margaret Halkhead,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394704,Bessie Osatt,Kirkcaldy,-3.167369444,56.11073056,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394706,Isobell Jak,Kirkcaldy,-3.167369444,56.11073056,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394725,Kath Rowane,Culross,-3.6293,56.0554,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394743,Jonet Horne,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394799,Effie Herring,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394826,Katharine Wightman,Clackmannan,-3.74652,56.1091,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394887,Hellen Fleck,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394913,Jonet Hewat,Liberton,-3.16188,55.9144,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394915,Marion Neyne McAlester,Tain,-4.0567,57.8118,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394955,Issobell Dodis,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394957,Jonet Miller,Old Liston,-3.407951,55.936452,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391115,Marion Raeburn,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391194,Jeane Kirkwood,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391208,Guidfellow,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391242,Jeane Dikson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391267,Neving,East Saltoun and West Saltoun,-2.8513,55.8989,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391336,Janet Brodie,Craighead,-3.737218,57.559775,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391561,Bessie Stewinstone,Hamilton,-4.068055555,55.78,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391637,Euphame Rid,Geise Little,-3.521065,58.568621,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391640,Spouse to Johnne McConnochie,Aboyne,-2.77949,57.0766,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392406,Margaret Anderson,Birns Water,-2.81754,55.869839,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392450,Alisoun Denis,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395007,Bessie Young,Loch Loy,-3.783333333,57.6,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395012,Elsept Gilbert,Mains of Lethen,-3.776614,57.545706,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395023,Barbara Conglitoun,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395063,Jonet Gaw,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395071,Bessie Lamb,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395083,Cristian Brake,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395087,Christian Foord,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395128,Margaret Johnestoun,Traquair,-3.06667,55.6,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395147,Katherine Broun,Innerleithen,-3.05901,55.6184,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395155,Agnes Chalmers,Peebles,-3.18,55.65,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395168,Margaret Spreuill,Lanark,-3.77702,55.6749,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395172,Issobell Cunninghame,Paxton,-2.109472,55.76966,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395176,Elizabeth Wood,Upper Keith,-2.865741,55.854723,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395186,Margareat McInlay,Dumbarton,-4.547222222,55.94861111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395190,Marion McRae,Mauchline,-4.383333333,55.41666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395214,Marione Kenock,Papigoe,-3.06161,58.4478,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395254,Bessie Ramsay,Mortonhall,-3.18083,55.9033,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395324,Helene Mwere,Tranent,-2.95417,55.9447,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395332,Catherine McGillis,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395343,Christian Harlaw,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395351,Marioun Stirk,Culross,-3.6293,56.0554,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395361,Christiane Hay,Bo'ness,-3.608911111,56.01681111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395369,Jonnet Budge,Caithness,-3.5,58.41666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395375,Annas Munk,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395496,Elspeth Cunninghame,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395499,Bessie Gordon,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395503,Agnes Gray,North Berwick,-2.717,56.058,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395511,Anne Pursell,Penicuik,-3.22,55.826,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395524,Margaret Admiston,Borthwick,-3.0112,55.8251,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395533,Alison Cleugh,Cockpen,-3.089,55.8618,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395545,Jennet Grig,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395570,Anable Steven,Dalmeny,-3.37,55.983,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395573,Bessie Rumond,Peebles,-3.18,55.65,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395586,Helen Kirkpatrick,Kirkbride,-3.762538,55.163012,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395609,Jonet Colquhone,Bonhill,-4.566666666,55.98333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395630,Agnes Mor Nin Vickeanglaish,Dingwall,-4.427777777,57.59722222,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395637,Issobell Murdoch,"Old Luce, Wigtownshire",-4.811,54.878,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395639,Jonet Paterson,"Old Luce, Wigtownshire",-4.811,54.878,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395665,Christian Wishart,Orphir,-3.15,58.9333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395698,Beak Taiss,Burn of Logie,-1.953795,57.59179,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391722,Wyf of Moress,Auchattie,-2.513377,57.039328,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391751,Elspet Smith,Tillylain,-2.587957,57.036092,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391763,Wife of James Bissett,Kelso,-2.416666666,55.58333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391801,Jonet NcIntyre,Quochag,-5.055346,55.764102,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391822,Margaret Turnour,Tillyorn,-2.661427,57.00786,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391915,Marioun Lening,Papa Westray,-2.9,59.35,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391932,Margaret Hewat,Bo'ness,-3.608911111,56.01681111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392021,Aleson Woddro,Cloch,-4.878622,55.942332,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392029,Effie Lindsey,Dunrod,-4.843984,55.918217,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395491,Marion Scot,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395493,Isobell Dicksone,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395501,Barbara Murgan,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395519,Katherin Wod,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395522,Helen Inglisse,"Carrington, Midlothian",-3.0903,55.8328,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395523,Bessie Smith,Fala,-2.88333,55.8333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395537,Jennet Crockaime,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395572,Agnes Thomesoun,West Linton,-3.3554,55.7526,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395604,Bessie Gibson,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395612,Anne McArthour,Milton,-5.146072,55.926074,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395624,Janet Trumbill,Selkirk,-2.833333333,55.53333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395640,Kathrin McKennay,"Old Luce, Wigtownshire",-4.811,54.878,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395645,Caterein Gib,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395648,Beatrix Robbie,Mariewell,-2.692196,57.052254,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395662,Elspeth Baikie,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395674,Agnes Lauson,North Queensferry,-3.39444,56.0111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395706,Cathrin Vas,Corstorphine,-3.28544,55.9429,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395715,Christiane Arcly,Kincardine O'Neil,-2.67399,57.0869,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395733,Issabell Symme,Kelso,-2.416666666,55.58333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395744,Graycoat,Caithness,-3.5,58.41666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395750,Cristine Blak,Sammuelston,-2.825545,55.92742,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395766,Elspat Galie,Ambrisbeg,-5.0823,55.7876,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395771,Amy Hyndman,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395784,Agnes Neynkeard,Ross and Cromarty,-5,57.66666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395824,Katherine Knox,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395849,Margaret Bell,Musselburgh,-3.05,55.93333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395855,Jonnet Hislop,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395860,Janet Grahame,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395888,Helen Beatie,Fawside,-2.257039,56.883724,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395924,Daughter of Agnes Sampson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395939,Jannet Hunter,Wamphray,-2.696681,56.04202,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395963,Jean Umphray,Newark,-4.677266,55.93438,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395964,Jean Ewing,Renfrew,-4.366666666,55.86666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395966,Marion Mathie,Renfrew,-4.366666666,55.86666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395977,Jonet Dick,Flemington,-2.096227,55.840515,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395985,Jonet Wilson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396007,Mareoun Cromertie,Sandsting,-1.4,60.2167,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396009,Scota Bess,Stronsay,-2.6,59.11666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396015,Wife of Walter Spense,Peaston,-2.915091,55.878235,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396017,Jonet Stewart,Bo'ness,-3.608911111,56.01681111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396032,Agnes Armstrong,Cannisbay,-3.131511,58.628511,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396036,Elspeth Durie,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396038,Agnes Anderson,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396052,Jonet Lummisdane,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396061,Issobell Beir,Stirling,-3.9369,56.1166,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396104,Bessie Ewing,Dalry,-4.723,55.711,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396112,Jonnet Mores,Newton-on-Ayr,-4.625473,55.473285,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396129,Margaret Monro,Spital,-4.409804,57.524663,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396132,Issobel More,Auldearn,-3.81595,57.5765,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396146,Agnes Dow Nein Angus,West Clyne,-3.8855,58.0263,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390922,Wife of John McConeill-Gar,Ross and Cromarty,-5,57.66666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390972,Janet Paistoun,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391007,Effie Pothif,Liberton,-3.16188,55.9144,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391122,Marion Broun,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391125,Helen Reid,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391154,(wife of William) Finlasoun,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391180,Christian Blaik,Prestonpans,-2.961,55.9597,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391253,Wife of Thomas Hay,Winton House,-2.9005,55.9152,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391260,Helen Nicolson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391329,Agnes Thomesoun,Prestonpans,-2.961,55.9597,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391347,Margaret Kennedie,Ayr,-4.627777777,55.46388889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391392,Janet Fisher,Grassmillees,-4.368654,55.510067,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391496,Margaret Jonking,Elgin,-3.315277777,57.64638889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391525,Margaret Hay,Lasswade,-3.11667,55.8833,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391528,Issobell Falconner,Eyemouth,-2.090555555,55.86944444,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391547,Katheriene Vertie,Corsehouse,-2.967173,55.928609,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391565,Agnes Knox,Bathgate,-3.6431,55.9024,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392371,Issobell Robiesone,Duddingston,-3.14673,55.9416,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392416,Helen Wilson,Barboigh,-4.334496,55.542882,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392441,Jannet Hill,North Leith,-3.1809,55.9758,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394793,Jonet Mathesone,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394883,Meg Maitland,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394899,Janet Tucidie,Corstorphine,-3.28544,55.9429,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394962,Bessie Flinker,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394968,Janet Bowis,Lanark,-3.77702,55.6749,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394980,Helen Spears,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394987,Margaret Waldon,Liberton,-3.16188,55.9144,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395002,Marion Bruce,Auldearn,-3.81595,57.5765,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395010,Bessie Peterkin,Torrich,-3.8749,57.538,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395049,Issobell Thomsone,Sammuelston,-2.825545,55.92742,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395055,Jonet Liddell,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395058,Jeane Manner,Tranent,-2.95417,55.9447,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395065,Christian Wilson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395102,Elspeth Thomson,Fortie,-2.559456,57.495398,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395104,Catherine Duncane,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395121,Bessie Sleigh,Duns,-2.3426,55.7784,Female,NA,NA,NA,NA,NA,NA,NA
